job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category,salary_log,ai_risk_category_clean,job_demand_category,experience_level_num,salary_per_opening,risk_adjusted_salary,job_sector
Product Manager,Canada,Senior,PhD,2019,53343.11,0.34,Strategy,92,37394,2,High,Medium Risk,10.884500101248172,Medium Risk,High Demand,3,1.4264770691268887,35206.4526,Business & Analytics
Business Analyst,Germany,Entry,PhD,2030,17869.49,0.8,Excel,96,22380,0,Medium,High Risk,9.79085006829462,High Risk,Medium Demand,1,0.7984223225056969,3573.8979999999997,Business & Analytics
Cloud Engineer,Canada,Senior,PhD,2035,71688.95,0.45,AWS,65,36713,2,High,Medium Risk,11.180091900345461,Medium Risk,High Demand,3,1.9526325107588385,39428.9225,Cloud & DevOps
Data Scientist,Germany,Senior,Master,2023,48316.05,0.33,Python,63,11807,1,High,Medium Risk,10.785519082578512,Medium Risk,Medium Demand,3,4.091806402439024,32371.7535,Data & AI
Cybersecurity Analyst,Canada,Senior,Bachelor,2025,43452.74,0.25,Security,84,43120,2,High,Low Risk,10.67942918969492,Low Risk,High Demand,3,1.0076932353145798,32589.555,Cybersecurity
Cloud Engineer,India,Senior,Bachelor,2026,23093.79,0.36,AWS,85,35986,1,High,Medium Risk,10.047319029199478,Medium Risk,High Demand,3,0.6417259010198128,14780.0256,Cloud & DevOps
Cybersecurity Analyst,India,Mid,PhD,2028,12061.24,0.28,Security,91,1056,1,Medium,Low Risk,9.397752284232789,Low Risk,Low Demand,2,11.410823084200567,8684.0928,Cybersecurity
Cybersecurity Analyst,Germany,Senior,Master,2021,38749.88,0.21,Security,75,40986,2,High,Low Risk,10.564882938002505,Low Risk,High Demand,3,0.9454187913240784,30612.4052,Cybersecurity
Product Manager,India,Senior,Master,2021,18777.01,0.36,Strategy,85,1615,1,Medium,Medium Risk,9.840388528159107,Medium Risk,Low Demand,3,11.619436881188118,12017.286399999999,Business & Analytics
Cloud Engineer,Australia,Senior,PhD,2025,62275.08,0.35,AWS,60,39745,2,High,Medium Risk,11.039316624754205,Medium Risk,High Demand,3,1.5668263473053892,40478.802,Cloud & DevOps
Software Engineer,UK,Senior,PhD,2020,39803.24,0.4,Java,68,28579,1,High,Medium Risk,10.591703594994332,Medium Risk,Medium Demand,3,1.3926955913226031,23881.944,Software Engineering
Data Scientist,Australia,Senior,Master,2035,65913.23,0.45,Python,81,28399,2,High,Medium Risk,11.096094459066604,Medium Risk,Medium Demand,3,2.32088838028169,36252.2765,Data & AI
Software Engineer,India,Senior,PhD,2025,18374.93,0.45,Java,86,40846,1,Medium,Medium Risk,9.818742514549971,Medium Risk,High Demand,3,0.449847724435087,10106.211500000001,Software Engineering
ML Engineer,Australia,Mid,Master,2022,41793.43,0.22,Python,97,33596,2,High,Low Risk,10.64049442912575,Low Risk,High Demand,2,1.2439631514718577,32598.8754,Data & AI
AI Researcher,UK,Senior,Master,2033,78937.96,0.23,Deep Learning,78,26009,2,High,Low Risk,11.276417506470958,Low Risk,Medium Demand,3,3.034908112264514,60782.22920000001,Data & AI
Business Analyst,Canada,Mid,Bachelor,2023,22709.41,0.73,Excel,73,19996,0,High,High Risk,10.030534655017519,High Risk,Medium Demand,2,1.135640846126919,6131.5407000000005,Business & Analytics
Product Manager,USA,Mid,Bachelor,2027,57929.73,0.42,Strategy,91,17347,2,High,Medium Risk,10.966986003282294,Medium Risk,Medium Demand,2,3.3392742679271388,33599.24340000001,Business & Analytics
DevOps Engineer,UK,Entry,Bachelor,2021,25648.14,0.26,Docker,99,44049,2,High,Low Risk,10.15222633334972,Low Risk,High Demand,1,0.5822506242905788,18979.6236,Cloud & DevOps
Cybersecurity Analyst,UK,Mid,PhD,2033,33353.79,0.33,Security,72,36335,1,High,Medium Risk,10.414926688065284,Medium Risk,High Demand,2,0.9179268494055483,22347.039299999997,Cybersecurity
Cybersecurity Analyst,Canada,Senior,Master,2021,39062.46,0.21,Security,71,28690,2,High,Low Risk,10.572917182478234,Low Risk,Medium Demand,3,1.3614882715834233,30859.3434,Cybersecurity
Cybersecurity Analyst,USA,Mid,PhD,2030,44465.54,0.3,Security,86,8377,2,High,Medium Risk,10.70246978614322,Medium Risk,Low Demand,2,5.307417044640726,31125.877999999997,Cybersecurity
Product Manager,USA,Mid,Master,2027,49886.97,0.42,Strategy,86,48606,2,High,Medium Risk,10.817515125396772,Medium Risk,High Demand,2,1.026333038451252,28934.442600000006,Business & Analytics
Cloud Engineer,USA,Entry,Bachelor,2018,30639.1,0.28,AWS,66,28609,1,High,Low Risk,10.330032250054975,Low Risk,Medium Demand,1,1.0709227542817197,22060.152,Cloud & DevOps
Cloud Engineer,USA,Entry,Bachelor,2023,30390.59,0.33,AWS,66,41647,1,High,Medium Risk,10.321888300003398,Medium Risk,High Demand,1,0.7297010660776028,20361.6953,Cloud & DevOps
Data Scientist,Canada,Senior,Master,2019,46412.24,0.29,Python,69,19161,2,High,Low Risk,10.745318496530512,Low Risk,Medium Demand,3,2.422097902097902,32952.6904,Data & AI
Data Scientist,Australia,Senior,Master,2021,48259.72,0.31,Python,96,43582,2,High,Medium Risk,10.78435253725585,Medium Risk,High Demand,3,1.1073060597021775,33299.2068,Data & AI
Data Analyst,Australia,Senior,Bachelor,2015,22328.01,0.55,SQL,81,19790,1,High,Medium Risk,10.013597223084206,Medium Risk,Medium Demand,3,1.1281900864029104,10047.604499999998,Data & AI
Data Scientist,Germany,Senior,PhD,2023,41925.41,0.33,Python,86,18333,2,High,Medium Risk,10.64364736601151,Medium Risk,Medium Demand,3,2.2867573906403407,28090.024699999998,Data & AI
Cybersecurity Analyst,UK,Entry,Bachelor,2022,19999.61,0.22,Security,83,9367,1,Medium,Low Risk,9.903468052346001,Low Risk,Low Demand,1,2.134885781383433,15599.695800000001,Cybersecurity
Product Manager,Canada,Senior,Master,2032,66311.29,0.47,Strategy,62,38634,2,High,Medium Risk,11.10211544825301,Medium Risk,High Demand,3,1.7163527889219619,35144.9837,Business & Analytics
Cloud Engineer,India,Entry,Bachelor,2032,11766.28,0.42,AWS,76,42886,1,Medium,Medium Risk,9.372993092523537,Medium Risk,High Demand,1,0.27435539907197987,6824.442400000001,Cloud & DevOps
Product Manager,Germany,Entry,Bachelor,2027,25547.89,0.42,Strategy,81,18533,1,High,Medium Risk,10.148310009051418,Medium Risk,Medium Demand,1,1.3784336894356317,14817.776200000002,Business & Analytics
Software Engineer,Canada,Senior,Bachelor,2020,38726.96,0.4,Java,95,28956,2,High,Medium Risk,10.564291277303163,Medium Risk,Medium Demand,3,1.3373954484235244,23236.176,Software Engineering
Data Scientist,Canada,Senior,PhD,2023,49294.61,0.33,Python,71,34077,2,High,Medium Risk,10.805570023424949,Medium Risk,High Demand,3,1.4465229767005106,33027.388699999996,Data & AI
Business Analyst,USA,Entry,Bachelor,2028,24653.66,0.78,Excel,66,47639,0,High,High Risk,10.11268064715079,High Risk,High Demand,1,0.5174991603694374,5423.805199999999,Business & Analytics
Software Engineer,India,Mid,PhD,2020,9461.7,0.4,Java,62,22249,1,Low,Medium Risk,9.155007349918005,Medium Risk,Medium Demand,2,0.42524494382022476,5677.02,Software Engineering
ML Engineer,India,Mid,Bachelor,2015,11434.57,0.15,Python,97,17005,2,Medium,Low Risk,9.344396501902004,Low Risk,Medium Demand,2,0.6723844525461602,9719.3845,Data & AI
Software Engineer,Australia,Mid,Master,2033,37552.69,0.53,Java,64,48046,1,High,Medium Risk,10.53350029244266,Medium Risk,High Demand,2,0.781582408891294,17649.7643,Software Engineering
Product Manager,UK,Mid,Bachelor,2022,39866.64,0.37,Strategy,91,49432,2,High,Medium Risk,10.593295162934014,Medium Risk,High Demand,2,0.8064782635081827,25115.9832,Business & Analytics
Data Scientist,USA,Mid,PhD,2029,54512.88,0.39,Python,84,43964,2,High,Medium Risk,10.906192283004964,Medium Risk,High Demand,2,1.2399153872398498,33252.856799999994,Data & AI
Business Analyst,India,Senior,Master,2034,18128.88,0.84,Excel,80,8835,0,Medium,High Risk,9.805261525778901,High Risk,Low Demand,3,2.0517066545948395,2900.6208000000006,Business & Analytics
AI Researcher,USA,Senior,Master,2021,81480.59,0.11,Deep Learning,79,35721,2,High,Low Risk,11.308120111355272,Low Risk,High Demand,3,2.2809638318123286,72517.7251,Data & AI
Business Analyst,UK,Senior,Master,2025,36487.33,0.75,Excel,98,7840,1,High,High Risk,10.504720356021677,High Risk,Low Demand,3,4.653402627215916,9121.8325,Business & Analytics
Data Analyst,UK,Senior,PhD,2027,32836.98,0.67,SQL,76,36183,1,High,High Risk,10.399310598314548,High Risk,High Demand,3,0.9075000000000001,10836.2034,Data & AI
Business Analyst,Canada,Entry,Master,2019,13687.63,0.69,Excel,96,49979,1,Medium,High Risk,9.52424778423065,High Risk,High Demand,1,0.27386214485794314,4243.165300000001,Business & Analytics
Data Scientist,Canada,Senior,PhD,2027,50173.99,0.37,Python,65,24457,1,High,Medium Risk,10.82325204391535,Medium Risk,Medium Demand,3,2.0514347043912013,31609.613699999998,Data & AI
ML Engineer,UK,Entry,Bachelor,2025,31885.97,0.25,Python,82,44020,2,High,Low Risk,10.369921380115084,Low Risk,High Demand,1,0.72433543081711,23914.4775,Data & AI
Cloud Engineer,UK,Mid,Bachelor,2024,35553.08,0.34,AWS,91,48857,2,High,Medium Risk,10.478782070015757,Medium Risk,High Demand,2,0.7276818535347334,23465.032799999997,Cloud & DevOps
Software Engineer,UK,Senior,Master,2015,36463.35,0.35,Java,95,20207,2,High,Medium Risk,10.504062925525794,Medium Risk,Medium Demand,3,1.8044017220902613,23701.1775,Software Engineering
Product Manager,India,Senior,PhD,2017,18746.68,0.32,Strategy,81,27639,1,Medium,Medium Risk,9.838771949053736,Medium Risk,Medium Demand,3,0.6782445730824892,12747.7424,Business & Analytics
Business Analyst,Australia,Entry,Master,2033,19106.64,0.83,Excel,69,31104,0,Medium,High Risk,9.857791197599612,High Risk,High Demand,1,0.6142626587365375,3248.128800000001,Business & Analytics
Cloud Engineer,Germany,Mid,Bachelor,2030,42468.41,0.4,AWS,86,4664,1,High,Medium Risk,10.656515784414825,Medium Risk,Low Demand,2,9.10362486602358,25481.046000000002,Cloud & DevOps
AI Researcher,Australia,Mid,Master,2017,40853.5,0.07,Deep Learning,85,5643,2,High,Low Risk,10.617747775932452,Low Risk,Low Demand,2,7.238394755492559,37993.755,Data & AI
AI Researcher,Germany,Mid,Bachelor,2023,42199.28,0.13,Deep Learning,63,18241,2,High,Low Risk,10.650158438267178,Low Risk,Medium Demand,2,2.3133033658590065,36713.3736,Data & AI
Cloud Engineer,Germany,Mid,Bachelor,2020,33605.88,0.3,AWS,68,9221,1,High,Medium Risk,10.422456330640582,Medium Risk,Low Demand,2,3.6440988939492516,23524.115999999998,Cloud & DevOps
Software Engineer,Canada,Senior,PhD,2034,59799.79,0.54,Java,63,12588,1,High,Medium Risk,10.998757428226872,Medium Risk,Medium Demand,3,4.7501620462308365,27507.9034,Software Engineering
DevOps Engineer,India,Entry,Master,2026,9799.29,0.31,Docker,82,37373,1,Low,Medium Risk,9.190065213054517,Medium Risk,High Demand,1,0.26219537646492214,6761.5101,Cloud & DevOps
Data Analyst,India,Entry,PhD,2020,5047.44,0.6,SQL,92,4574,0,Low,High Risk,8.526636463043532,High Risk,Low Demand,1,1.1032655737704917,2018.9759999999999,Data & AI
Data Scientist,Canada,Senior,PhD,2016,38690.1,0.26,Python,75,16748,2,High,Low Risk,10.563339032338414,Low Risk,Medium Demand,3,2.309994626544868,28630.674,Data & AI
Cybersecurity Analyst,USA,Senior,Master,2029,69436.28,0.29,Security,60,35129,2,High,Low Risk,11.14816477647066,Low Risk,High Demand,3,1.9765522345573583,49299.758799999996,Cybersecurity
ML Engineer,Germany,Entry,Master,2023,23987.82,0.23,Python,62,41087,1,High,Low Risk,10.08530148050837,Low Risk,High Demand,1,0.5838157126168224,18470.6214,Data & AI
ML Engineer,India,Mid,Master,2020,12862.14,0.2,Python,68,27415,1,Medium,Low Risk,9.462043391412431,Low Risk,Medium Demand,2,0.4691472133060986,10289.712,Data & AI
DevOps Engineer,USA,Entry,Bachelor,2034,43613.25,0.39,Docker,82,4536,1,High,Medium Risk,10.683116282251722,Medium Risk,Low Demand,1,9.612794798324884,26604.0825,Cloud & DevOps
Data Analyst,Canada,Senior,PhD,2020,24233.54,0.6,SQL,75,36326,1,High,High Risk,10.095492903015211,High Risk,High Demand,3,0.6670944476560134,9693.416000000001,Data & AI
Cybersecurity Analyst,Canada,Mid,Master,2020,24378.39,0.2,Security,64,22804,1,High,Low Risk,10.101452363118826,Low Risk,Medium Demand,2,1.0689932032449023,19502.712,Cybersecurity
Software Engineer,USA,Entry,PhD,2017,21873.29,0.37,Java,64,9998,1,High,Medium Risk,9.993021536741699,Medium Risk,Low Demand,1,2.1875477547754776,13780.172700000001,Software Engineering
Data Scientist,USA,Mid,Bachelor,2032,49782.33,0.42,Python,98,14429,2,High,Medium Risk,10.815415380772382,Medium Risk,Medium Demand,2,3.449918918918919,28873.751400000005,Data & AI
Data Scientist,UK,Senior,Master,2020,45544.34,0.3,Python,96,42553,2,High,Medium Risk,10.726441635911327,Medium Risk,High Demand,3,1.070271654838558,31881.037999999997,Data & AI
ML Engineer,Canada,Entry,Bachelor,2015,23807.93,0.15,Python,71,4280,1,High,Low Risk,10.077773997440325,Low Risk,Low Demand,1,5.5613010978743285,20236.7405,Data & AI
Cloud Engineer,India,Mid,PhD,2015,10731.53,0.25,AWS,97,9078,1,Medium,Low Risk,9.280941416326362,Low Risk,Low Demand,2,1.182016741931931,8048.647500000001,Cloud & DevOps
DevOps Engineer,Canada,Entry,Master,2019,19641.81,0.24,Docker,60,17997,1,Medium,Low Risk,9.88541573652156,Low Risk,Medium Demand,1,1.0913329258806534,14927.7756,Cloud & DevOps
ML Engineer,USA,Mid,Bachelor,2019,47863.32,0.19,Python,90,17042,2,High,Low Risk,10.776104728049344,Low Risk,Medium Demand,2,2.808385847562049,38769.2892,Data & AI
Software Engineer,Canada,Mid,PhD,2023,29203.5,0.43,Java,77,17254,1,High,Medium Risk,10.282043844087074,Medium Risk,Medium Demand,2,1.6924659518980005,16645.995000000003,Software Engineering
Business Analyst,India,Mid,Bachelor,2018,8122.16,0.68,Excel,70,12859,0,Low,High Risk,9.002351407633594,High Risk,Medium Demand,2,0.6315832037325039,2599.0911999999994,Business & Analytics
Software Engineer,India,Senior,PhD,2016,13820.0,0.36,Java,93,7608,1,Medium,Medium Risk,9.53387209732166,Medium Risk,Low Demand,3,1.8162702063346037,8844.800000000001,Software Engineering
Data Scientist,UK,Entry,Bachelor,2024,23485.34,0.34,Python,72,22038,1,High,Medium Risk,10.064131675682253,Medium Risk,Medium Demand,1,1.0656263895821045,15500.324399999998,Data & AI
Business Analyst,Canada,Mid,PhD,2027,26925.76,0.77,Excel,86,15325,0,High,High Risk,10.200838728181473,High Risk,Medium Demand,2,1.7568680673365522,6192.924799999999,Business & Analytics
DevOps Engineer,Canada,Senior,Master,2031,55451.41,0.36,Docker,87,18996,2,High,Medium Risk,10.923262420769015,Medium Risk,Medium Demand,3,2.9189561509712063,35488.902400000006,Cloud & DevOps
Business Analyst,Australia,Senior,Master,2034,47988.58,0.84,Excel,87,1824,1,High,High Risk,10.778718344916701,High Risk,Low Demand,3,26.295112328767125,7678.172800000002,Business & Analytics
Product Manager,Australia,Senior,Master,2023,62940.02,0.38,Strategy,82,2081,2,High,Medium Risk,11.049937488381296,Medium Risk,Low Demand,3,30.23055715658021,39022.812399999995,Business & Analytics
DevOps Engineer,UK,Entry,PhD,2030,32427.7,0.35,Docker,88,9266,1,High,Medium Risk,10.386768274800465,Medium Risk,Low Demand,1,3.4992662134455594,21078.005,Cloud & DevOps
ML Engineer,USA,Entry,Bachelor,2034,45404.55,0.34,Python,70,13877,1,High,Medium Risk,10.723367599272041,Medium Risk,Medium Demand,1,3.2716926070038914,29967.002999999997,Data & AI
Cloud Engineer,Germany,Entry,PhD,2028,28226.37,0.38,AWS,98,15639,1,High,Medium Risk,10.248011926369578,Medium Risk,Medium Demand,1,1.804755115089514,17500.3494,Cloud & DevOps
AI Researcher,UK,Mid,Master,2015,37078.18,0.05,Deep Learning,78,10695,2,High,Low Risk,10.520783935411533,Low Risk,Medium Demand,2,3.4665463724756918,35224.271,Data & AI
Cloud Engineer,UK,Entry,Bachelor,2021,24373.78,0.31,AWS,87,23187,1,High,Medium Risk,10.10126324333139,Medium Risk,Medium Demand,1,1.0511376574090046,16817.908199999998,Cloud & DevOps
AI Researcher,Australia,Entry,Master,2033,35260.22,0.23,Deep Learning,64,45406,2,High,Low Risk,10.470510695297115,Low Risk,High Demand,1,0.7765370978043034,27150.369400000003,Data & AI
ML Engineer,Australia,Mid,Master,2022,35545.78,0.22,Python,71,45839,2,High,Low Risk,10.478576722137447,Low Risk,High Demand,2,0.7754315008726004,27725.7084,Data & AI
ML Engineer,USA,Entry,Master,2023,33524.98,0.23,Python,60,26538,1,High,Low Risk,10.420046111579977,Low Risk,Medium Demand,1,1.263234485097404,25814.234600000003,Data & AI
Business Analyst,UK,Mid,PhD,2029,26929.94,0.79,Excel,89,10597,0,High,High Risk,10.200993957804648,High Risk,Medium Demand,2,2.541039818833742,5655.287399999998,Business & Analytics
Cloud Engineer,India,Mid,Bachelor,2028,15734.26,0.38,AWS,88,7569,1,Medium,Medium Risk,9.663595779476184,Medium Risk,Low Demand,2,2.0785019815059447,9755.2412,Cloud & DevOps
Data Analyst,India,Entry,PhD,2018,4372.11,0.58,SQL,64,33177,0,Low,Medium Risk,8.383001009089709,Medium Risk,High Demand,1,0.13177738260292965,1836.2862,Data & AI
Cybersecurity Analyst,Germany,Entry,Master,2029,21489.27,0.29,Security,74,27119,1,High,Low Risk,9.975309019771545,Low Risk,Medium Demand,1,0.7923772123893805,15257.3817,Cybersecurity
AI Researcher,Australia,Mid,Bachelor,2034,56012.75,0.24,Deep Learning,71,3708,2,High,Low Risk,10.933334622373883,Low Risk,Low Demand,2,15.101846858991642,42569.69,Data & AI
Cybersecurity Analyst,Germany,Senior,PhD,2030,47709.15,0.3,Security,86,18131,2,High,Medium Risk,10.772878482379951,Medium Risk,Medium Demand,3,2.6312127729980146,33396.405,Cybersecurity
Data Analyst,UK,Entry,Master,2025,13791.89,0.65,SQL,85,18881,0,Medium,High Risk,9.531836017233617,High Risk,Medium Demand,1,0.730425272746531,4827.161499999999,Data & AI
Software Engineer,Germany,Senior,Bachelor,2015,36067.02,0.35,Java,60,4770,1,High,Medium Risk,10.49313415335125,Medium Risk,Low Demand,3,7.559635296583525,23443.563,Software Engineering
Data Scientist,India,Senior,PhD,2032,21795.53,0.42,Python,60,35314,1,High,Medium Risk,9.989460181880842,Medium Risk,High Demand,3,0.6171748548775308,12641.4074,Data & AI
Cybersecurity Analyst,USA,Entry,PhD,2021,22882.26,0.21,Security,60,17350,1,High,Low Risk,10.03811721683946,Low Risk,Medium Demand,1,1.3187862371044896,18076.985399999998,Cybersecurity
DevOps Engineer,Germany,Entry,Master,2027,25926.49,0.32,Docker,81,18769,1,High,Medium Risk,10.163020504927387,Medium Risk,Medium Demand,1,1.3812727757059138,17630.0132,Cloud & DevOps
Cloud Engineer,Canada,Mid,Master,2034,46859.16,0.44,AWS,76,47365,2,High,Medium Risk,10.754901786164883,Medium Risk,High Demand,2,0.9892994975298738,26241.129600000004,Cloud & DevOps
Cloud Engineer,Germany,Mid,Bachelor,2031,37043.95,0.41,AWS,80,37303,1,High,Medium Risk,10.519860324543002,Medium Risk,High Demand,2,0.9930288977053399,21855.930500000002,Cloud & DevOps
Product Manager,USA,Mid,Master,2028,56480.25,0.43,Strategy,80,25524,2,High,Medium Risk,10.941646298502937,Medium Risk,Medium Demand,2,2.2127424094025465,32193.742500000004,Business & Analytics
DevOps Engineer,USA,Senior,PhD,2033,92427.37,0.38,Docker,83,3837,2,High,Medium Risk,11.434178425888838,Medium Risk,Low Demand,3,24.08217040125065,57304.969399999994,Cloud & DevOps
DevOps Engineer,USA,Entry,Master,2025,35229.45,0.3,Docker,69,40489,2,High,Medium Risk,10.469637659518842,Medium Risk,High Demand,1,0.8700777969869102,24660.614999999998,Cloud & DevOps
Business Analyst,Australia,Senior,PhD,2023,32537.49,0.73,Excel,77,30520,1,High,High Risk,10.390148241965086,High Risk,High Demand,3,1.0660689361423283,8785.1223,Business & Analytics
ML Engineer,India,Entry,Bachelor,2034,13736.26,0.34,Python,82,45397,1,Medium,Medium Risk,9.527794330761596,Medium Risk,High Demand,1,0.30257412220802676,9065.9316,Data & AI
